Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
70-F.Kearse,DAL,DL,34,0,0.0%,34,3.0%,0,0.0%
33-C.Michael,SEA,RB,34,26,2.6%,0,0.0%,8,1.8%
33-J.Poyer,PHI,DB,33,0,0.0%,17,1.4%,16,3.3%
25-M.Leshoure,DET,RB,33,2,0.2%,0,0.0%,31,6.6%
81-R.Gordon,KC,TE,32,17,1.6%,0,0.0%,15,3.1%
90-D.Smith,HOU,LB,32,0,0.0%,0,0.0%,32,6.5%
56-M.Wilson,DAL,LB,32,0,0.0%,32,2.8%,0,0.0%
95-L.Grant,CHI,LB,32,0,0.0%,0,0.0%,32,6.6%
83-D.Allen,IND,TE,32,30,2.8%,0,0.0%,2,0.4%
47-B.Smelley,HOU,FB,31,22,2.0%,0,0.0%,9,1.8%
64-G.Van Roten,GB,OL,31,0,0.0%,0,0.0%,31,6.4%
23-M.Goodson,NYJ,RB,31,30,2.9%,0,0.0%,1,0.2%
56-D.Adongo,IND,LB,31,0,0.0%,0,0.0%,31,6.7%
85-D.Williams,NE,TE,30,15,1.3%,0,0.0%,15,3.1%
60-J.Baca,MIN,OL,30,4,0.4%,0,0.0%,26,5.2%
92-H.Fangupo,PIT,DL,29,0,0.0%,14,1.3%,15,3.1%
45-H.Hynoski,NYG,FB,29,29,2.8%,0,0.0%,0,0.0%
21-P.Robinson,NO,DB,29,0,0.0%,22,2.3%,7,1.5%
83-R.Smith,MIN,WR,29,3,0.3%,0,0.0%,26,5.2%
25-C.Rainey,IND,RB,29,5,0.5%,0,0.0%,24,5.2%
79-S.Goodin,NYG,OL,28,24,2.3%,0,0.0%,4,0.9%
97-A.Lane,DET,DL,28,0,0.0%,28,2.7%,0,0.0%
96-Z.Minter,CHI,DL,28,0,0.0%,27,2.6%,1,0.2%
54-B.Marshall,DEN,LB,28,0,0.0%,15,1.3%,13,2.4%
42-R.Wingo,BUF,RB,28,4,0.3%,0,0.0%,24,4.7%
32-M.Pellerin,DAL,DB,28,0,0.0%,22,1.9%,6,1.3%
44-S.Ware,SEA,FB,28,7,0.7%,0,0.0%,21,4.7%
33-Q.Pointer,LARM/STL,DB,28,0,0.0%,5,0.5%,23,5.1%
48-B.McDougald,TB,DB,28,0,0.0%,0,0.0%,28,6.2%
34-B.Ewing,ATL,FB,27,14,1.3%,0,0.0%,13,2.9%
55-J.Cunningham,NYJ,LB,27,0,0.0%,7,0.6%,20,4.2%
15-S.Hakim,NYJ,WR,26,9,0.9%,0,0.0%,17,3.5%
23-J.Hamilton,DAL,DB,26,0,0.0%,16,1.4%,10,2.1%
38-S.Draughn,BAL,RB,26,9,0.8%,0,0.0%,17,3.4%
86-K.Adams,CHI,TE,26,11,1.0%,0,0.0%,15,3.1%
62-M.Asper,BUF,OL,26,0,0.0%,0,0.0%,26,5.1%
10-L.Hawkins,SD,WR,26,11,1.0%,0,0.0%,15,3.4%
71-Q.Dial,SF,DL,26,0,0.0%,18,1.7%,8,1.7%
80-V.Shiancoe,TEN,TE,26,26,2.4%,0,0.0%,0,0.0%
74-S.Young,BUF,OL,25,8,0.7%,0,0.0%,17,3.3%
57-A.Okafor,ARI,LB,25,0,0.0%,5,0.5%,20,4.2%
54-K.Demens,ARI,LB,25,0,0.0%,6,0.6%,19,4.0%
1-J.Potter,WAS,ST,25,0,0.0%,0,0.0%,25,5.2%
72-J.Moffitt,DEN,OL,24,9,0.7%,0,0.0%,15,2.8%
51-T.Howard,ATL,LB,24,0,0.0%,0,0.0%,24,5.3%
55-D.Connor,NYG,LB,24,0,0.0%,21,1.9%,3,0.6%
95-B.Mayowa,SEA,DL,24,0,0.0%,24,2.3%,0,0.0%
48-W.Tukuafu,SF,FB,24,24,2.4%,0,0.0%,0,0.0%
38-K.Johnson,PHI,DB,23,0,0.0%,12,1.0%,11,2.3%
3-R.Malone,NYJ,ST,23,0,0.0%,0,0.0%,23,4.8%
56-J.Richardson,NO,DL,23,0,0.0%,15,1.5%,8,1.8%
41-J.Green,NE,DB,23,0,0.0%,9,0.8%,14,2.9%
8-M.Hasselbeck,IND,QB,23,23,2.2%,0,0.0%,0,0.0%
18-L.Lewis,WAS,WR,23,4,0.3%,0,0.0%,19,4.0%
91-R.Geathers,CIN,DL,22,0,0.0%,22,2.1%,0,0.0%
2-C.McCoy,SF,QB,22,22,2.2%,0,0.0%,0,0.0%
2-T.Taylor,BAL,QB,21,21,1.8%,0,0.0%,0,0.0%
31-O.Brown,BAL,DB,21,0,0.0%,2,0.2%,19,3.8%
11-P.Harvin,SEA,WR,21,19,1.9%,0,0.0%,2,0.4%
53-W.Compton,WAS,LB,21,0,0.0%,0,0.0%,21,4.4%
44-M.Hill,GB,RB,20,0,0.0%,0,0.0%,20,4.1%
10-C.Harper,GB,WR,20,2,0.2%,1,0.1%,17,3.5%
90-E.Dawkins,DAL,DL,20,0,0.0%,20,1.8%,0,0.0%
75-B.Sanford,CLE,DL,20,0,0.0%,18,1.6%,2,0.4%
20-P.Cox,SEA,DB,20,0,0.0%,11,1.1%,9,2.0%
32-J.Demps,TB,RB,20,10,1.0%,0,0.0%,10,2.2%
34-L.Stephens-Howling,PIT,RB,19,15,1.4%,0,0.0%,4,0.8%
72-C.Schlauderaff,NYJ,OL,19,2,0.2%,0,0.0%,17,3.5%
64-C.Barker,NE,OL,19,0,0.0%,0,0.0%,19,3.9%
6-S.Powell,CIN,ST,19,0,0.0%,0,0.0%,19,4.1%
44-J.Cain,CHI,ST,19,0,0.0%,0,0.0%,19,3.9%
62-K.Holmes,IND,OL,19,12,1.1%,0,0.0%,7,1.5%
51-D.Lansanah,TB,LB,19,0,0.0%,4,0.4%,15,3.3%
39-I.Green,PIT,DB,18,0,0.0%,0,0.0%,18,3.8%
99-J.Worthy,GB,DL,18,0,0.0%,11,1.0%,7,1.4%
64-J.'Unga,BUF,OL,18,10,0.9%,0,0.0%,8,1.6%
52-T.Gooden,HOU,LB,18,0,0.0%,0,0.0%,18,3.7%
35-F.Whittaker,SD,RB,18,1,0.1%,0,0.0%,17,3.8%
93-I.Williams,SF,DL,18,1,0.1%,13,1.2%,4,0.9%
87-A.Smith,CLE,TE,17,7,0.6%,0,0.0%,10,2.1%
33-R.Burkhead,CIN,RB,17,0,0.0%,0,0.0%,17,3.6%
44-B.Smith,BUF,DB,17,0,0.0%,0,0.0%,17,3.3%
67-P.Costa,DAL,OL,17,1,0.1%,0,0.0%,16,3.4%
70-B.Washington,LARM/STL,OL,17,17,1.7%,0,0.0%,0,0.0%
19-D.Wylie,TEN,WR,17,0,0.0%,0,0.0%,17,3.6%
99-S.Solomon,NYJ,LB,16,0,0.0%,0,0.0%,16,3.3%
25-D.Reynaud,NYJ,RB,16,0,0.0%,0,0.0%,16,3.3%
15-M.Spurlock,DAL,WR,16,0,0.0%,0,0.0%,16,3.4%
25-C.Wilson,CHI,DB,16,0,0.0%,0,0.0%,16,3.3%
35-K.McCray,MIA,DB,16,0,0.0%,0,0.0%,16,3.4%
70-D.Nevis,JAC,DL,16,0,0.0%,16,1.4%,0,0.0%
87-A.Smith,DAL,TE,16,8,0.8%,0,0.0%,8,1.7%
70-M.Brooks,SEA,DL,16,0,0.0%,15,1.4%,1,0.2%
37-M.Daniels,LARM/STL,DB,16,0,0.0%,0,0.0%,16,3.6%
45-R.Miles,NYJ,DB,15,0,0.0%,0,0.0%,15,3.1%
26-L.Washington,NE,RB,15,14,1.2%,0,0.0%,1,0.2%
90-M.Austin,DAL,DL,15,0,0.0%,15,1.3%,0,0.0%
3-D.Anderson,CAR,QB,15,15,1.5%,0,0.0%,0,0.0%
65-G.Williams,CAR,OL,15,15,1.5%,0,0.0%,0,0.0%
36-S.Cattouse,CHI,DB,15,0,0.0%,0,0.0%,15,3.1%
86-J.Cunningham,IND,TE,14,14,1.3%,0,0.0%,0,0.0%
48-P.Supernaw,HOU,TE,14,3,0.3%,0,0.0%,11,2.2%
98-O.Lemon,DAL,LB,14,0,0.0%,6,0.5%,8,1.7%
8-J.Johnson,CIN,QB,14,14,1.2%,0,0.0%,0,0.0%
54-R.James,BAL,LB,14,0,0.0%,0,0.0%,14,2.8%
51-J.Chaney,ATL,LB,14,0,0.0%,0,0.0%,14,3.1%
67-N.Becton,SD,OL,14,13,1.2%,0,0.0%,1,0.2%
51-J.Vilma,NO,LB,13,0,0.0%,12,1.2%,1,0.2%
47-A.Owusu-Ansah,DET,DB,13,0,0.0%,0,0.0%,13,2.7%
98-S.Fua,DEN,DL,13,0,0.0%,12,1.1%,1,0.2%
34-B.Scott,BAL,RB,13,13,1.1%,0,0.0%,0,0.0%
87-B.Robiskie,ATL,WR,13,2,0.2%,0,0.0%,11,2.4%
31-C.Marsh,CIN,DB,13,0,0.0%,0,0.0%,13,2.8%
27-C.Taylor,ARI,DB,13,0,0.0%,0,0.0%,13,2.8%
26-R.Steeples,MIN,DB,12,0,0.0%,0,0.0%,12,2.4%
64-D.Nowak,JAC,OL,12,1,0.1%,0,0.0%,11,2.4%
44-T.Dye,CIN,DB,12,0,0.0%,0,0.0%,12,2.6%
4-Dom.Davis,ATL,QB,12,12,1.1%,0,0.0%,0,0.0%
83-S.Williams,JAC,WR,12,12,1.1%,0,0.0%,0,0.0%
6-C.Whitehurst,SD,QB,12,12,1.1%,0,0.0%,0,0.0%
59-A.Bradford,SEA,LB,12,0,0.0%,0,0.0%,12,2.7%
30-D.Van Dyke,PIT,DB,11,0,0.0%,0,0.0%,11,2.3%
41-C.Wood,HOU,RB,11,3,0.3%,0,0.0%,8,1.6%
10-A.Edwards,CLE,WR,11,5,0.5%,0,0.0%,6,1.2%
94-C.Washington,CHI,DL,11,0,0.0%,10,1.0%,1,0.2%
58-S.Beauharnais,NE,LB,11,0,0.0%,1,0.1%,10,2.0%
67-B.Jones,LARM/STL,OL,11,0,0.0%,0,0.0%,11,2.4%
19-J.Veltung,LARM/STL,WR,11,0,0.0%,0,0.0%,11,2.4%
99-G.Rivers,LARM/STL,DL,11,0,0.0%,10,0.9%,1,0.2%
3-S.Graham,NO,ST,10,0,0.0%,0,0.0%,10,2.2%
29-R.Hughes,IND,FB,10,7,0.7%,0,0.0%,3,0.6%
69-B.Arnfelt,PIT,DL,10,0,0.0%,2,0.2%,8,1.7%
71-A.Neblett,NE,DL,10,0,0.0%,5,0.4%,5,1.0%
48-B.McDougald,KC,DB,10,0,0.0%,0,0.0%,10,2.1%
29-S.Schillinger,TEN,DB,10,0,0.0%,0,0.0%,10,2.1%
89-B.Cunningham,PHI,WR,9,0,0.0%,0,0.0%,9,1.9%
37-R.Graham,HOU,RB,9,9,0.8%,0,0.0%,0,0.0%
82-T.Moeaki,BUF,TE,9,0,0.0%,0,0.0%,9,1.8%
37-K.Williams,IND,RB,9,0,0.0%,0,0.0%,9,1.9%
53-M.Pouncey,PIT,OL,8,8,0.8%,0,0.0%,0,0.0%
31-C.Marsh,PHI,DB,8,0,0.0%,0,0.0%,8,1.7%
65-T.Austin,IND,OL,8,0,0.0%,0,0.0%,8,1.7%
66-A.Gardner,HOU,OL,8,0,0.0%,0,0.0%,8,1.6%
69-J.Trattou,MIN,DL,8,0,0.0%,0,0.0%,8,1.6%
57-A.Robinson,SD,LB,8,0,0.0%,0,0.0%,8,1.8%
79-M.Starks,LARM/STL,OL,8,8,0.8%,0,0.0%,0,0.0%
37-C.Casey,OAK,DB,7,0,0.0%,0,0.0%,7,1.4%
85-R.Spadola,MIA,WR,7,0,0.0%,0,0.0%,7,1.5%
81-L.Thomas,JAC,WR,7,7,0.7%,0,0.0%,0,0.0%
36-J.Miles,CIN,DB,7,0,0.0%,0,0.0%,7,1.5%
26-J.Rogers,HOU,DB,7,0,0.0%,0,0.0%,7,1.4%
53-J.Davis,NE,LB,6,0,0.0%,0,0.0%,6,1.2%
8-M.Moore,MIA,QB,6,6,0.6%,0,0.0%,0,0.0%
62-D.Watkins,MIA,OL,6,6,0.6%,0,0.0%,0,0.0%
74-T.Bond,CAR,OL,6,4,0.4%,0,0.0%,2,0.5%
67-C.White,HOU,OL,6,0,0.0%,0,0.0%,6,1.2%
69-W.Smith,SD,OL,6,6,0.5%,0,0.0%,0,0.0%
53-T.Manning,SD,LB,6,0,0.0%,0,0.0%,6,1.3%
39-M.Tucker,PHI,RB,5,0,0.0%,0,0.0%,5,1.0%
21-C.Owens,MIA,DB,5,0,0.0%,0,0.0%,5,1.1%
34-M.Owens,DET,RB,5,2,0.2%,0,0.0%,3,0.6%
60-T.Boggs,CHI,OL,5,0,0.0%,0,0.0%,5,1.0%
73-B.Richardson,DET,OL,5,0,0.0%,0,0.0%,5,1.1%
59-V.So'oto,ARI,LB,5,0,0.0%,0,0.0%,5,1.1%
72-T.Hawkinson,CIN,OL,5,4,0.4%,0,0.0%,1,0.2%
27-S.Prater,PHI,DB,4,0,0.0%,0,0.0%,4,0.8%
64-M.Tobin,PHI,OL,4,0,0.0%,0,0.0%,4,0.8%
62-D.Arkin,MIA,OL,4,4,0.4%,0,0.0%,0,0.0%
10-K.Williams,KC,WR,4,0,0.0%,0,0.0%,4,0.8%
13-T.Palmer,JAC,WR,4,4,0.4%,0,0.0%,0,0.0%
32-C.Spann,HOU,RB,4,0,0.0%,0,0.0%,4,0.8%
96-C.Bilukidi,CIN,DL,4,0,0.0%,4,0.4%,0,0.0%
15-M.McNutt,CAR,WR,4,4,0.4%,0,0.0%,0,0.0%
72-J.Cornell,OAK,OL,4,4,0.4%,0,0.0%,0,0.0%
60-M.Remmers,SD,OL,4,4,0.4%,0,0.0%,0,0.0%
73-M.Person,SEA,OL,4,2,0.2%,0,0.0%,2,0.4%
6-D.Orlovsky,TB,QB,4,4,0.4%,0,0.0%,0,0.0%
74-R.Austin,DET,OL,3,0,0.0%,0,0.0%,3,0.6%
64-L.Harris,DET,OL,3,0,0.0%,0,0.0%,3,0.6%
89-J.Byrne,SD,TE,3,3,0.3%,0,0.0%,0,0.0%
77-R.Lumpkin,OAK,DL,2,0,0.0%,2,0.2%,0,0.0%
98-K.Love,KC,DL,2,0,0.0%,2,0.2%,0,0.0%
14-S.Hill,DET,QB,2,2,0.2%,0,0.0%,0,0.0%
93-J.Westerman,PIT,LB,1,0,0.0%,0,0.0%,1,0.2%
81-A.Robinson,NYG,TE,1,0,0.0%,0,0.0%,1,0.2%
57-J.Kaddu,MIA,LB,1,0,0.0%,0,0.0%,1,0.2%
87-T.Kelce,KC,TE,1,0,0.0%,0,0.0%,1,0.2%
34-D.Carter,JAC,RB,1,1,0.1%,0,0.0%,0,0.0%
64-M.Wallace,CLE,OL,1,0,0.0%,0,0.0%,1,0.2%
72-T.Robertson,CHI,DL,1,0,0.0%,1,0.1%,0,0.0%
85-M.Veldman,DET,TE,1,0,0.0%,0,0.0%,1,0.2%
3-L.Jones,PIT,QB,0,0,0.0%,0,0.0%,0,0.0%
5-B.Gradkowski,PIT,QB,0,0,0.0%,0,0.0%,0,0.0%
75-L.Brown,PIT,OL,0,0,0.0%,0,0.0%,0,0.0%
71-D.Snow,PIT,OL,0,0,0.0%,0,0.0%,0,0.0%
62-E.Olsen,PIT,OL,0,0,0.0%,0,0.0%,0,0.0%
82-E.Igwenagu,PHI,TE,0,0,0.0%,0,0.0%,0,0.0%
8-T.Wilson,OAK,QB,0,0,0.0%,0,0.0%,0,0.0%
86-D.Ausberry,OAK,TE,0,0,0.0%,0,0.0%,0,0.0%
73-A.McClain,OAK,OL,0,0,0.0%,0,0.0%,0,0.0%
3-B.Quinn,NYJ,QB,0,0,0.0%,0,0.0%,0,0.0%
6-M.Sanchez,NYJ,QB,0,0,0.0%,0,0.0%,0,0.0%
51-D.Lansanah,NYJ,LB,0,0,0.0%,0,0.0%,0,0.0%
75-O.Aboushi,NYJ,OL,0,0,0.0%,0,0.0%,0,0.0%
71-B.Ijalana,NYJ,OL,0,0,0.0%,0,0.0%,0,0.0%
65-W.Campbell,NYJ,OL,0,0,0.0%,0,0.0%,0,0.0%
9-R.Nassib,NYG,QB,0,0,0.0%,0,0.0%,0,0.0%
62-E.Herman,NYG,OL,0,0,0.0%,0,0.0%,0,0.0%
4-R.Griffin,NO,QB,0,0,0.0%,0,0.0%,0,0.0%
31-T.Frederick,NO,DB,0,0,0.0%,0,0.0%,0,0.0%
14-A.Tanner,NO,WR,0,0,0.0%,0,0.0%,0,0.0%
92-G.Johnson,MIN,DL,0,0,0.0%,0,0.0%,0,0.0%
5-M.Bethel-Thompson,MIN,QB,0,0,0.0%,0,0.0%,0,0.0%
68-K.Murphy,MIN,OL,0,0,0.0%,0,0.0%,0,0.0%
90-A.Francis,MIA,DL,0,0,0.0%,0,0.0%,0,0.0%
7-P.Devlin,MIA,QB,0,0,0.0%,0,0.0%,0,0.0%
26-J.Rogers,MIA,DB,0,0,0.0%,0,0.0%,0,0.0%
21-J.Brown,MIA,DB,0,0,0.0%,0,0.0%,0,0.0%
99-G.Rivers,JAC,DL,0,0,0.0%,0,0.0%,0,0.0%
95-C.McCoy,JAC,DL,0,0,0.0%,0,0.0%,0,0.0%
41-M.Burley,JAC,DB,0,0,0.0%,0,0.0%,0,0.0%
2-R.Stanzi,JAC,QB,0,0,0.0%,0,0.0%,0,0.0%
72-D.Love,JAC,OL,0,0,0.0%,0,0.0%,0,0.0%
60-P.Lewis,JAC,OL,0,0,0.0%,0,0.0%,0,0.0%
40-S.Price,IND,DB,0,0,0.0%,0,0.0%,0,0.0%
95-S.Montgomery,HOU,LB,0,0,0.0%,0,0.0%,0,0.0%
77-D.Quessenberry,HOU,OL,0,0,0.0%,0,0.0%,0,0.0%
62-A.Kupper,HOU,OL,0,0,0.0%,0,0.0%,0,0.0%
20-J.Rolle,GB,DB,0,0,0.0%,0,0.0%,0,0.0%
73-J.Tretter,GB,OL,0,0,0.0%,0,0.0%,0,0.0%
94-D.Smith,DET,DL,0,0,0.0%,0,0.0%,0,0.0%
17-K.Moore,DET,QB,0,0,0.0%,0,0.0%,0,0.0%
2-Z.Dysert,DEN,QB,0,0,0.0%,0,0.0%,0,0.0%
75-D.Weems,DAL,OL,0,0,0.0%,0,0.0%,0,0.0%
62-D.Arkin,DAL,OL,0,0,0.0%,0,0.0%,0,0.0%
7-A.Tanney,CLE,QB,0,0,0.0%,0,0.0%,0,0.0%
11-C.Johnson,CLE,WR,0,0,0.0%,0,0.0%,0,0.0%
16-C.Hanie,CLE,QB,0,0,0.0%,0,0.0%,0,0.0%
78-R.Fragel,CLE,OL,0,0,0.0%,0,0.0%,0,0.0%
90-K.Randall,CIN,DL,0,0,0.0%,0,0.0%,0,0.0%
82-C.Williams,CHI,WR,0,0,0.0%,0,0.0%,0,0.0%
79-J.Scott,CHI,OL,0,0,0.0%,0,0.0%,0,0.0%
76-J.Long,CHI,OL,0,0,0.0%,0,0.0%,0,0.0%
53-B.Jacobs,CAR,LB,0,0,0.0%,0,0.0%,0,0.0%
14-C.Roberson,BUF,WR,0,0,0.0%,0,0.0%,0,0.0%
10-M.Flynn,BUF,QB,0,0,0.0%,0,0.0%,0,0.0%
73-A.McClain,BUF,OL,0,0,0.0%,0,0.0%,0,0.0%
5-D.Hopkins,BUF,ST,0,0,0.0%,0,0.0%,0,0.0%
13-A.Mellette,BAL,WR,0,0,0.0%,0,0.0%,0,0.0%
77-R.Jensen,BAL,OL,0,0,0.0%,0,0.0%,0,0.0%
29-S.Baker,ATL,DB,0,0,0.0%,0,0.0%,0,0.0%
77-S.Locklear,ATL,OL,0,0,0.0%,0,0.0%,0,0.0%
74-T.Jones,ATL,OL,0,0,0.0%,0,0.0%,0,0.0%
34-R.Williams,ARI,RB,0,0,0.0%,0,0.0%,0,0.0%
29-J.Fleming,ARI,DB,0,0,0.0%,0,0.0%,0,0.0%
14-R.Lindley,ARI,QB,0,0,0.0%,0,0.0%,0,0.0%
78-E.Watford,ARI,OL,0,0,0.0%,0,0.0%,0,0.0%
81-R.Gordon,PIT,TE,0,0,0.0%,0,0.0%,0,0.0%
71-A.Ojomo,NYG,DL,0,0,0.0%,0,0.0%,0,0.0%
50-J.Walton,DEN,OL,0,0,0.0%,0,0.0%,0,0.0%
33-C.Greenwood,DAL,DB,0,0,0.0%,0,0.0%,0,0.0%
78-J.Brown,CHI,OL,0,0,0.0%,0,0.0%,0,0.0%
4-Do.Davis,ATL,QB,0,0,0.0%,0,0.0%,0,0.0%
5-D.Stanton,ARI,QB,0,0,0.0%,0,0.0%,0,0.0%
3-S.Graham,PIT,ST,0,0,0.0%,0,0.0%,0,0.0%
83-C.Pantale,NYJ,TE,0,0,0.0%,0,0.0%,0,0.0%
27-J.Lacey,MIN,DB,0,0,0.0%,0,0.0%,0,0.0%
9-T.Bray,KC,QB,0,0,0.0%,0,0.0%,0,0.0%
42-T.Opurum,HOU,FB,0,0,0.0%,0,0.0%,0,0.0%
2-J.Palmer,CHI,QB,0,0,0.0%,0,0.0%,0,0.0%
12-T.King,CAR,WR,0,0,0.0%,0,0.0%,0,0.0%
67-A.Replogle,ATL,DL,0,0,0.0%,0,0.0%,0,0.0%
67-D.Kelly,PHI,OL,0,0,0.0%,0,0.0%,0,0.0%
4-D.Garrard,NYJ,QB,0,0,0.0%,0,0.0%,0,0.0%
15-R.Mallett,NE,QB,0,0,0.0%,0,0.0%,0,0.0%
60-M.Remmers,MIN,OL,0,0,0.0%,0,0.0%,0,0.0%
3-J.Kitna,DAL,QB,0,0,0.0%,0,0.0%,0,0.0%
60-P.Lewis,CLE,OL,0,0,0.0%,0,0.0%,0,0.0%
72-K.Wiggins,SD,OL,0,0,0.0%,0,0.0%,0,0.0%
28-B.Taylor,SD,DB,0,0,0.0%,0,0.0%,0,0.0%
35-M.Cromartie,SD,DB,0,0,0.0%,0,0.0%,0,0.0%
4-B.Sorensen,SD,QB,0,0,0.0%,0,0.0%,0,0.0%
70-D.Nevis,SD,DL,0,0,0.0%,0,0.0%,0,0.0%
65-J.Spitz,SEA,OL,0,0,0.0%,0,0.0%,0,0.0%
74-C.Hauptmann,SEA,OL,0,0,0.0%,0,0.0%,0,0.0%
5-B.Daniels,SEA,QB,0,0,0.0%,0,0.0%,0,0.0%
62-R.Seymour,SF,OL,0,0,0.0%,0,0.0%,0,0.0%
95-C.Carradine,SF,DL,0,0,0.0%,0,0.0%,0,0.0%
48-O.Marecic,SF,FB,0,0,0.0%,0,0.0%,0,0.0%
10-C.Harper,SF,WR,0,0,0.0%,0,0.0%,0,0.0%
55-J.Cunningham,SF,LB,0,0,0.0%,0,0.0%,0,0.0%
5-B.Daniels,SF,QB,0,0,0.0%,0,0.0%,0,0.0%
5-M.Bethel-Thompson,SF,QB,0,0,0.0%,0,0.0%,0,0.0%
8-J.Skelton,SF,QB,0,0,0.0%,0,0.0%,0,0.0%
73-M.Person,LARM/STL,OL,0,0,0.0%,0,0.0%,0,0.0%
9-A.Davis,LARM/STL,QB,0,0,0.0%,0,0.0%,0,0.0%
3-B.Quinn,LARM/STL,QB,0,0,0.0%,0,0.0%,0,0.0%
57-S.Brown,LARM/STL,DL,0,0,0.0%,0,0.0%,0,0.0%
59-J.Stewart,LARM/STL,LB,0,0,0.0%,0,0.0%,0,0.0%
66-P.Omameh,TB,OL,0,0,0.0%,0,0.0%,0,0.0%
44-P.Hillis,TB,RB,0,0,0.0%,0,0.0%,0,0.0%
94-Chr.Jones,TB,DL,0,0,0.0%,0,0.0%,0,0.0%
28-R.Melvin,TB,DB,0,0,0.0%,0,0.0%,0,0.0%
45-L.Pryor,TB,FB,0,0,0.0%,0,0.0%,0,0.0%
60-S.Solomon,TB,DL,0,0,0.0%,0,0.0%,0,0.0%
65-M.Masifilo,TB,DL,0,0,0.0%,0,0.0%,0,0.0%
88-D.Noble,TB,TE,0,0,0.0%,0,0.0%,0,0.0%
61-K.Matthews,TEN,OL,0,0,0.0%,0,0.0%,0,0.0%
72-P.McQuistan,TEN,OL,0,0,0.0%,0,0.0%,0,0.0%
11-R.Smith,TEN,QB,0,0,0.0%,0,0.0%,0,0.0%
36-K.Wooten,TEN,DB,0,0,0.0%,0,0.0%,0,0.0%
8-J.Skelton,TEN,QB,0,0,0.0%,0,0.0%,0,0.0%
8-T.Wilson,TEN,QB,0,0,0.0%,0,0.0%,0,0.0%
50-J.Walton,WAS,OL,0,0,0.0%,0,0.0%,0,0.0%
67-J.LeRibeus,WAS,OL,0,0,0.0%,0,0.0%,0,0.0%
8-R.Grossman,WAS,QB,0,0,0.0%,0,0.0%,0,0.0%
25-C.Minnifield,WAS,DB,0,0,0.0%,0,0.0%,0,0.0%
47-J.Jamison,WAS,RB,0,0,0.0%,0,0.0%,0,0.0%
57-A.Robinson,WAS,LB,0,0,0.0%,0,0.0%,0,0.0%
5-P.White,WAS,QB,0,0,0.0%,0,0.0%,0,0.0%
