Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
67-Q.Spain,TEN,OL,863,819,77.0%,0,0.0%,44,9.5%
29-D.Murray,TEN,RB,861,861,81.0%,0,0.0%,0,0.0%
91-S.Tuitt,PIT,DL,861,0,0.0%,764,73.0%,97,21.8%
91-R.Kerrigan,WAS,LB,859,0,0.0%,788,71.6%,71,16.0%
50-R.Shazier,PIT,LB,858,0,0.0%,771,73.7%,87,19.6%
33-A.Adams,NYG,DB,858,0,0.0%,746,67.1%,112,24.6%
41-B.Maxwell,MIA,DB,856,0,0.0%,846,73.4%,10,2.2%
98-J.Meder,CLE,DL,856,0,0.0%,721,64.7%,135,30.3%
94-P.Smith,WAS,LB,854,0,0.0%,768,69.8%,86,19.4%
93-G.McCoy,TB,DL,854,3,0.3%,794,74.8%,57,13.0%
41-D.Rodgers-Cromartie,NYG,DB,853,0,0.0%,733,66.0%,120,26.4%
80-J.Crowder,WAS,WR,851,784,73.8%,0,0.0%,67,15.1%
67-B.Winters,NYJ,OL,850,807,77.4%,0,0.0%,43,9.7%
67-L.Tunsil,MIA,OL,850,802,84.6%,0,0.0%,48,10.3%
95-J.Hankins,NYG,DL,849,0,0.0%,764,68.8%,85,18.7%
56-D.Johnson,KC,LB,848,0,0.0%,844,75.4%,4,0.9%
15-J.Kearse,SEA,WR,847,828,78.2%,0,0.0%,19,4.3%
81-J.Matthews,PHI,WR,846,844,74.5%,0,0.0%,2,0.5%
52-C.Nelson,DEN,LB,845,0,0.0%,545,47.4%,300,63.8%
56-K.Dansby,CIN,LB,845,0,0.0%,781,71.8%,64,14.5%
95-K.Williams,BUF,DL,845,0,0.0%,795,74.0%,50,10.8%
90-J.Pierre-Paul,NYG,DL,843,0,0.0%,792,71.3%,51,11.2%
56-C.Avril,SEA,DL,840,0,0.0%,830,76.9%,10,2.3%
55-B.Graham,PHI,DL,840,0,0.0%,765,75.0%,75,17.0%
29-H.Jones-Quartey,CHI,DB,839,0,0.0%,731,68.0%,108,25.2%
15-C.Hogan,NE,WR,838,830,74.1%,0,0.0%,8,1.8%
26-J.Shaw,CIN,DB,837,0,0.0%,618,56.9%,219,49.5%
24-D.Stafford,TEN,DB,836,0,0.0%,613,56.2%,223,48.3%
84-J.Gresham,ARI,TE,836,835,72.5%,0,0.0%,1,0.2%
15-M.Crabtree,OAK,WR,835,835,74.6%,0,0.0%,0,0.0%
28-B.McCain,MIA,DB,835,0,0.0%,620,53.8%,215,46.2%
80-A.Boldin,DET,WR,830,830,80.0%,0,0.0%,0,0.0%
23-C.Conte,TB,DB,829,0,0.0%,713,67.1%,116,26.4%
93-T.Murphy,WAS,LB,828,0,0.0%,675,61.4%,153,34.5%
17-C.Conley,KC,WR,828,818,79.8%,0,0.0%,10,2.2%
88-L.Kendricks,LARM/STL,TE,826,826,#N/A,0,#N/A,0,#N/A
11-T.Austin,LARM/STL,WR,823,732,#N/A,0,#N/A,91,#N/A
21-V.Davis,IND,DB,823,0,0.0%,823,76.3%,0,0.0%
76-D.Brown,HOU,OL,823,778,69.3%,0,0.0%,45,10.0%
59-W.Woodyard,TEN,LB,822,0,0.0%,612,56.1%,210,45.5%
93-E.Walden,IND,LB,821,0,0.0%,761,70.5%,60,12.8%
48-J.Thomas,GB,LB,821,0,0.0%,634,61.4%,187,42.2%
88-D.Pitta,BAL,TE,821,811,71.5%,0,0.0%,10,2.2%
84-C.Brate,TB,TE,820,709,62.2%,0,0.0%,111,25.3%
12-T.Brady,NE,QB,819,819,73.1%,0,0.0%,0,0.0%
50-J.Freeman,CHI,LB,819,0,0.0%,806,75.0%,13,3.0%
29-D.Ihenacho,WAS,DB,817,0,0.0%,636,57.8%,181,40.8%
78-J.Sirles,MIN,OL,817,772,73.4%,0,0.0%,45,10.5%
64-T.Swanson,DET,OL,815,766,73.9%,0,0.0%,49,11.8%
88-C.Walford,OAK,TE,814,702,62.7%,0,0.0%,112,23.7%
77-K.Dunlap,SD,OL,813,775,72.7%,0,0.0%,38,8.1%
24-S.Moore,NO,DB,813,0,0.0%,806,76.7%,7,1.5%
70-T.Lang,GB,OL,813,791,72.7%,0,0.0%,22,5.0%
90-D.Jones,TEN,DL,812,0,0.0%,674,61.8%,138,29.9%
21-A.Bouye,HOU,DB,812,0,0.0%,722,71.5%,90,20.1%
88-P.Garcon,WAS,WR,810,808,76.0%,0,0.0%,2,0.5%
90-J.Clowney,HOU,DL,810,0,0.0%,736,72.9%,74,16.5%
31-K.Chancellor,SEA,DB,809,0,0.0%,731,67.7%,78,17.8%
51-K.Emanuel,SD,LB,808,0,0.0%,545,50.9%,263,56.2%
35-E.Reid,SF,DB,807,0,0.0%,743,64.4%,64,13.0%
23-T.Newman,MIN,DB,805,0,0.0%,752,72.7%,53,12.4%
57-V.Rey,CIN,LB,805,0,0.0%,592,54.5%,213,48.2%
13-K.Benjamin,CAR,WR,803,801,72.2%,0,0.0%,2,0.4%
29-X.Rhodes,MIN,DB,802,0,0.0%,786,75.9%,16,3.7%
55-D.Ford,KC,LB,802,0,0.0%,798,71.3%,4,0.9%
51-T.Davis,DEN,LB,801,0,0.0%,699,60.8%,102,21.7%
19-T.Ginn,CAR,WR,800,687,61.9%,0,0.0%,113,23.5%
71-T.Williams,WAS,OL,799,796,74.9%,0,0.0%,3,0.7%
57-M.Wilhoite,SF,LB,799,0,0.0%,511,44.3%,288,58.3%
24-E.Apple,NYG,DB,798,0,0.0%,701,63.1%,97,21.3%
15-P.Dorsett,IND,WR,798,795,72.5%,0,0.0%,3,0.6%
71-D.Stephenson,DEN,OL,797,747,69.2%,0,0.0%,50,10.6%
10-K.Stills,MIA,WR,795,795,83.9%,0,0.0%,0,0.0%
88-J.Graham,SEA,TE,795,790,74.6%,0,0.0%,5,1.1%
91-S.Richardson,NYJ,DL,795,0,0.0%,762,73.5%,33,7.4%
67-D.Kilgore,SF,OL,793,793,76.5%,0,0.0%,0,0.0%
18-K.Britt,LARM/STL,WR,791,789,#N/A,0,#N/A,2,#N/A
19-T.Sharpe,TEN,WR,788,786,73.9%,0,0.0%,2,0.4%
50-D.Lee,NYJ,LB,788,0,0.0%,641,61.8%,147,33.0%
50-A.McClellan,BAL,LB,787,0,0.0%,603,57.6%,184,39.9%
26-L.Bell,PIT,RB,786,781,72.1%,0,0.0%,5,1.1%
29-J.Tartt,SF,DB,785,0,0.0%,615,53.3%,170,34.4%
60-G.Glasgow,DET,OL,785,706,68.1%,0,0.0%,79,19.0%
44-K.Juszczyk,BAL,FB,785,463,40.8%,0,0.0%,322,69.8%
92-C.Baker,WAS,DL,783,0,0.0%,783,71.2%,0,0.0%
99-J.Casey,TEN,DL,783,0,0.0%,724,66.4%,59,12.8%
77-J.Greco,CLE,OL,783,746,72.4%,0,0.0%,37,8.3%
18-R.Matthews,TEN,WR,782,782,73.6%,0,0.0%,0,0.0%
98-S.Lotulelei,CAR,DL,782,0,0.0%,702,65.7%,80,16.7%
97-G.Atkins,CIN,DL,781,0,0.0%,779,71.7%,2,0.5%
71-J.Sitton,CHI,OL,780,734,72.6%,0,0.0%,46,10.7%
91-F.Cox,PHI,DL,778,0,0.0%,773,75.8%,5,1.1%
98-L.Joseph,MIN,DL,778,3,0.3%,721,69.7%,54,12.6%
44-M.Golden,ARI,LB,778,0,0.0%,761,70.8%,17,3.6%
97-A.Branch,NE,DL,777,0,0.0%,625,59.9%,152,33.9%
23-D.Slay,DET,DB,776,0,0.0%,730,71.2%,46,11.1%
88-G.Celek,SF,TE,775,605,58.4%,0,0.0%,170,34.4%
91-D.Morgan,TEN,LB,772,0,0.0%,765,70.2%,7,1.5%
52-D.Jackson,IND,LB,769,0,0.0%,708,65.6%,61,13.1%
90-M.Jackson,JAC,DL,768,0,0.0%,717,66.6%,51,10.5%
65-J.Garnett,SF,OL,767,715,69.0%,0,0.0%,52,10.5%
80-V.Cruz,NYG,WR,767,766,72.1%,0,0.0%,1,0.2%
96-D.Autry,OAK,DL,766,0,0.0%,690,65.7%,76,16.1%
14-R.Fitzpatrick,NYJ,QB,765,765,73.3%,0,0.0%,0,0.0%
77-A.Howard,OAK,OL,764,721,64.4%,0,0.0%,43,9.1%
42-B.Church,DAL,DB,764,0,0.0%,675,63.9%,89,20.2%
32-T.Wilson,DET,DB,763,0,0.0%,707,68.9%,56,13.5%
49-S.Acho,CHI,LB,763,0,0.0%,499,46.4%,264,61.7%
90-E.Hood,WAS,DL,761,0,0.0%,661,60.1%,100,22.5%
54-D.Hightower,NE,LB,761,0,0.0%,708,67.8%,53,11.8%
24-Q.Rollins,GB,DB,761,0,0.0%,704,68.2%,57,12.9%
25-J.Ward,SF,DB,760,0,0.0%,668,57.9%,92,18.6%
98-C.Barwin,PHI,DL,759,0,0.0%,713,69.9%,46,10.5%
12-M.Sanu,ATL,WR,759,744,71.6%,0,0.0%,15,3.2%
80-D.Sims,MIA,TE,758,701,73.9%,0,0.0%,57,12.3%
17-R.Tannehill,MIA,QB,758,758,80.0%,0,0.0%,0,0.0%
11-K.Aiken,BAL,WR,758,595,52.5%,0,0.0%,163,35.4%
32-K.Vaccaro,NO,DB,756,0,0.0%,724,68.9%,32,6.7%
83-W.Snead,NO,WR,755,740,64.3%,0,0.0%,15,3.1%
11-Q.Patton,SF,WR,753,701,67.7%,0,0.0%,52,10.5%
55-D.Shelton,CLE,DL,753,0,0.0%,746,67.0%,7,1.6%
10-S.Roberts,OAK,WR,749,749,66.9%,0,0.0%,0,0.0%
20-B.Boddy-Calhoun,CLE,DB,749,0,0.0%,571,51.3%,178,40.0%
83-T.Williams,DAL,WR,748,745,70.3%,0,0.0%,3,0.7%
26-T.Waynes,MIN,DB,746,0,0.0%,579,55.9%,167,38.9%
97-W.Young,CHI,LB,745,0,0.0%,713,66.3%,32,7.5%
54-D.Parry,IND,DL,744,1,0.1%,645,59.8%,98,21.0%
30-T.Gurley,LARM/STL,RB,742,742,#N/A,0,#N/A,0,#N/A
31-A.Phillips,SD,DB,742,0,0.0%,543,50.7%,199,42.5%
31-J.Mills,PHI,DB,741,0,0.0%,661,64.8%,80,18.2%
84-D.Harris,KC,TE,740,459,44.8%,0,0.0%,281,62.6%
83-T.Boyd,CIN,WR,739,739,68.0%,0,0.0%,0,0.0%
11-D.Parker,MIA,WR,737,736,77.6%,1,0.1%,0,0.0%
91-C.Marsh,SEA,DL,734,0,0.0%,387,35.9%,347,79.0%
65-S.Kelemete,NO,OL,734,662,57.5%,0,0.0%,72,15.1%
76-M.Daniels,GB,DL,733,0,0.0%,664,64.3%,69,15.6%
90-N.Fairley,NO,DL,732,0,0.0%,723,68.8%,9,1.9%
58-E.Harold,SF,LB,731,0,0.0%,688,59.7%,43,8.7%
29-B.Roby,DEN,DB,731,0,0.0%,691,60.1%,40,8.5%
76-W.Johnson,NYJ,OL,729,659,63.2%,0,0.0%,70,15.7%
43-C.Moore,HOU,DB,729,0,0.0%,392,38.8%,337,75.2%
22-C.LeBlanc,CHI,DB,729,0,0.0%,695,64.7%,34,7.9%
92-S.Williams,DEN,DL,728,0,0.0%,649,56.4%,79,16.8%
74-C.Erving,CLE,OL,728,700,68.0%,0,0.0%,28,6.3%
94-D.Peko,CIN,DL,728,2,0.2%,593,54.6%,133,30.1%
56-J.Peppers,GB,LB,727,0,0.0%,587,56.9%,140,31.6%
45-R.Miles,NYJ,DB,726,0,0.0%,394,38.0%,332,74.6%
51-F.Zombo,KC,LB,726,0,0.0%,490,43.8%,236,52.6%
67-J.Pugh,NYG,OL,725,686,64.6%,0,0.0%,39,8.6%
74-G.Fant,SEA,OL,724,664,62.7%,0,0.0%,60,13.7%
54-N.Stupar,NO,LB,724,0,0.0%,376,35.8%,348,73.0%
11-J.Jones,ATL,WR,724,705,67.9%,4,0.4%,15,3.2%
73-J.Wetzel,ARI,OL,724,646,56.1%,0,0.0%,78,16.3%
30-D.Kindred,CLE,DB,723,0,0.0%,537,48.2%,186,41.8%
21-E.Elliott,DAL,RB,722,716,67.5%,0,0.0%,6,1.4%
89-S.Smith,BAL,WR,722,721,63.6%,0,0.0%,1,0.2%
47-A.Blake,TEN,DB,721,0,0.0%,364,33.4%,357,77.3%
76-B.Albert,MIA,OL,721,721,76.1%,0,0.0%,0,0.0%
11-A.Humphries,TB,WR,720,650,57.1%,0,0.0%,70,15.9%
29-E.Thomas,SEA,DB,720,0,0.0%,693,64.2%,27,6.2%
25-K.Jackson,HOU,DB,720,0,0.0%,720,71.3%,0,0.0%
98-D.Harrison,NYG,DL,719,0,0.0%,674,60.7%,45,9.9%
59-D.Kennard,NYG,LB,719,0,0.0%,533,48.0%,186,40.9%
11-R.Anderson,NYJ,WR,718,717,68.7%,0,0.0%,1,0.2%
75-J.Mewhort,IND,OL,718,669,61.0%,0,0.0%,49,10.5%
72-L.Tomlinson,DET,OL,718,649,62.6%,0,0.0%,69,16.6%
76-A.Barbre,PHI,OL,716,672,59.3%,0,0.0%,44,10.0%
96-M.Collins,DAL,DL,715,0,0.0%,656,62.1%,59,13.4%
98-D.Taylor,DET,DL,714,0,0.0%,665,64.8%,49,11.8%
20-L.Joyner,LARM/STL,DB,711,0,#N/A,699,#N/A,12,#N/A
91-Y.Ngakoue,JAC,DL,711,0,0.0%,706,65.6%,5,1.0%
59-L.Kuechly,CAR,LB,711,0,0.0%,655,61.3%,56,11.7%
94-K.Ealy,CAR,DL,711,0,0.0%,623,58.3%,88,18.3%
82-D.Walker,TEN,TE,710,707,66.5%,0,0.0%,3,0.6%
45-W.Tye,NYG,TE,710,680,64.0%,0,0.0%,30,6.6%
46-N.Hewitt,MIA,LB,708,0,0.0%,353,30.6%,355,76.3%
85-E.Ebron,DET,TE,708,708,68.3%,0,0.0%,0,0.0%
95-D.Wolfe,DEN,DL,708,0,0.0%,666,57.9%,42,8.9%
11-D.Jackson,WAS,WR,707,707,66.5%,0,0.0%,0,0.0%
24-S.Wright,BAL,DB,707,0,0.0%,673,64.3%,34,7.4%
82-R.Rodgers,GB,TE,706,604,55.5%,0,0.0%,102,23.0%
95-D.Jones,GB,LB,706,0,0.0%,548,53.1%,158,35.7%
81-C.Meredith,CHI,WR,706,703,69.5%,0,0.0%,3,0.7%
55-F.Clark,SEA,DL,705,0,0.0%,682,63.2%,23,5.2%
98-B.Williams,BAL,DL,704,0,0.0%,636,60.8%,68,14.8%
61-K.Hyder,DET,DL,703,0,0.0%,655,63.8%,48,11.5%
80-L.Toilolo,ATL,TE,703,570,54.9%,0,0.0%,133,28.0%
14-S.Diggs,MIN,WR,701,693,65.9%,0,0.0%,8,1.9%
97-G.Jarrett,ATL,DL,700,0,0.0%,630,56.7%,70,14.7%
97-J.Phillips,MIA,DL,699,0,0.0%,622,53.9%,77,16.6%
70-C.Ogbuehi,CIN,OL,698,677,62.3%,0,0.0%,21,4.8%
48-S.Barrett,DEN,LB,697,0,0.0%,422,36.7%,275,58.5%
77-C.Glenn,BUF,OL,697,656,61.7%,0,0.0%,41,8.8%
53-E.Jackson,IND,LB,695,0,0.0%,497,46.1%,198,42.4%
18-R.Cobb,GB,WR,695,681,62.6%,0,0.0%,14,3.2%
60-D.Williams,CAR,OL,695,647,58.3%,0,0.0%,48,10.0%
55-T.Suggs,BAL,LB,695,0,0.0%,695,66.4%,0,0.0%
98-T.Crawford,DAL,DL,694,0,0.0%,627,59.3%,67,15.2%
17-A.Jeffery,CHI,WR,694,692,68.4%,0,0.0%,2,0.5%
83-B.Quick,LARM/STL,WR,693,691,#N/A,0,#N/A,2,#N/A
87-C.Fiedorowicz,HOU,TE,693,678,60.4%,0,0.0%,15,3.3%
27-Q.Demps,HOU,DB,693,0,0.0%,693,68.6%,0,0.0%
88-D.Bryant,DAL,WR,693,688,64.9%,0,0.0%,5,1.1%
27-J.Wilcox,DAL,DB,692,8,0.8%,557,52.7%,127,28.8%
59-A.Hitchens,DAL,LB,692,0,0.0%,581,55.0%,111,25.2%
30-R.Melvin,IND,DB,691,0,0.0%,655,60.7%,36,7.7%
7-C.Kaepernick,SF,QB,690,690,66.6%,0,0.0%,0,0.0%
21-N.Robey-Coleman,BUF,DB,689,0,0.0%,573,53.4%,116,25.0%
24-I.Campbell,CLE,DB,683,0,0.0%,419,37.6%,264,59.3%
54-S.Thompson,CAR,LB,683,0,0.0%,535,50.0%,148,30.8%
85-V.Davis,WAS,TE,681,673,63.3%,0,0.0%,8,1.8%
61-S.Wisniewski,PHI,OL,681,607,53.6%,0,0.0%,74,16.8%
14-M.Floyd,ARI,WR,681,679,59.0%,0,0.0%,2,0.4%
21-D.Searcy,TEN,DB,680,0,0.0%,555,50.9%,125,27.1%
16-T.Lockett,SEA,WR,680,558,52.7%,0,0.0%,122,27.8%
50-B.Reed,ATL,DL,680,0,0.0%,425,38.3%,255,53.7%
84-E.Dickson,CAR,TE,679,479,43.2%,0,0.0%,200,41.7%
97-E.Sims,LARM/STL,DL,678,0,#N/A,536,#N/A,142,#N/A
95-C.Long,NE,DL,678,0,0.0%,677,64.8%,1,0.2%
44-V.Beasley,ATL,LB,677,0,0.0%,671,60.4%,6,1.3%
55-S.Spence,TEN,LB,675,0,0.0%,505,46.3%,170,36.8%
55-V.Burfict,CIN,LB,675,0,0.0%,674,62.0%,1,0.2%
46-K.Crawley,NO,DB,671,0,0.0%,503,47.9%,168,35.2%
82-C.Fleener,NO,TE,671,663,57.6%,0,0.0%,8,1.7%
28-B.Webb,NO,DB,670,0,0.0%,589,56.0%,81,17.0%
20-P.Cox,TEN,DB,669,0,0.0%,623,57.2%,46,10.0%
56-S.Ray,DEN,LB,669,0,0.0%,667,58.0%,2,0.4%
41-W.Blackmon,WAS,DB,668,0,0.0%,573,52.1%,95,21.4%
78-B.Sowell,SEA,OL,667,630,59.5%,0,0.0%,37,8.4%
47-J.Ryan,GB,LB,667,0,0.0%,558,54.1%,109,24.6%
93-S.Stephen,MIN,DL,666,0,0.0%,550,53.1%,116,27.0%
95-J.Ward,OAK,DL,662,0,0.0%,636,60.6%,26,5.5%
37-K.Tandy,TB,DB,661,0,0.0%,403,37.9%,258,58.8%
90-M.Brown,NE,DL,661,0,0.0%,596,57.1%,65,14.5%
30-C.White,BUF,DB,660,0,0.0%,413,38.5%,247,53.2%
28-M.Gordon,SD,RB,659,659,61.8%,0,0.0%,0,0.0%
71-D.Good,IND,OL,659,606,55.2%,0,0.0%,53,11.3%
16-A.Hawkins,CLE,WR,659,647,62.8%,0,0.0%,12,2.7%
24-J.Howard,CHI,RB,658,654,64.7%,0,0.0%,4,0.9%
21-D.Trufant,ATL,DB,658,0,0.0%,591,53.2%,67,14.1%
92-W.Gholston,TB,DL,657,0,0.0%,585,55.1%,72,16.4%
51-G.Hodges,SF,LB,656,0,0.0%,583,50.6%,73,14.8%
84-C.Patterson,MIN,WR,656,531,50.5%,0,0.0%,125,29.1%
99-D.Hunter,MIN,DL,655,0,0.0%,598,57.8%,57,13.3%
32-O.Scandrick,DAL,DB,655,0,0.0%,645,61.0%,10,2.3%
77-A.Rubin,SEA,DL,654,0,0.0%,602,55.8%,52,11.8%
39-E.Reynolds,CLE,DB,654,0,0.0%,505,45.3%,149,33.5%
99-P.Kruger,NO,LB,653,0,0.0%,571,54.3%,82,17.2%
38-C.Davis,LARM/STL,DB,651,0,#N/A,273,#N/A,378,#N/A
56-K.Toomer,SD,LB,651,0,0.0%,543,50.7%,108,23.1%
66-S.Drango,CLE,OL,651,599,58.2%,0,0.0%,52,11.7%
23-F.Gore,IND,RB,650,650,59.3%,0,0.0%,0,0.0%
28-J.Bethel,ARI,DB,649,0,0.0%,269,25.0%,380,79.5%
22-T.Williams,CLE,DB,647,0,0.0%,624,56.0%,23,5.2%
10-C.Brown,CAR,WR,646,587,52.9%,0,0.0%,59,12.3%
33-E.Gaines,LARM/STL,DB,645,0,#N/A,613,#N/A,32,#N/A
25-L.McCoy,BUF,RB,645,645,60.6%,0,0.0%,0,0.0%
33-R.Robinson,SF,DB,644,0,0.0%,544,47.2%,100,20.2%
82-T.Smith,SF,WR,644,643,62.1%,0,0.0%,1,0.2%
18-D.Green-Beckham,PHI,WR,644,642,56.7%,2,0.2%,0,0.0%
57-J.Brown,SD,LB,642,0,0.0%,600,56.1%,42,9.0%
24-C.Munnerlyn,MIN,DB,641,0,0.0%,637,61.5%,4,0.9%
95-C.Jones,KC,DL,641,0,0.0%,574,51.3%,67,14.9%
11-C.Beasley,DAL,WR,641,604,57.0%,0,0.0%,37,8.4%
88-M.Goodwin,BUF,WR,639,638,60.0%,0,0.0%,1,0.2%
62-T.Larsen,CHI,OL,638,582,57.6%,0,0.0%,56,13.1%
86-H.Henry,SD,TE,637,573,53.8%,0,0.0%,64,13.7%
88-A.Hurns,JAC,WR,636,635,57.1%,0,0.0%,1,0.2%
19-J.Maclin,KC,WR,633,629,61.4%,0,0.0%,4,0.9%
10-R.Woods,BUF,WR,633,633,59.5%,0,0.0%,0,0.0%
54-B.Marshall,DEN,LB,632,0,0.0%,601,52.3%,31,6.6%
42-K.Joseph,OAK,DB,631,0,0.0%,593,56.5%,38,8.0%
30-D.Harmon,NE,DB,631,0,0.0%,507,48.6%,124,27.7%
31-R.Bush,DET,DB,631,0,0.0%,500,48.7%,131,31.5%
58-J.Crawford,DAL,DL,631,0,0.0%,529,50.0%,102,23.1%
91-L.Douzable,BUF,DL,630,1,0.1%,482,44.9%,147,31.7%
54-P.Riley,OAK,LB,629,0,0.0%,628,59.8%,1,0.2%
99-T.Jernigan,BAL,DL,629,0,0.0%,629,60.1%,0,0.0%
21-L.McKelvin,PHI,DB,628,0,0.0%,587,57.5%,41,9.3%
12-Jo.Brown,ARI,WR,628,595,51.7%,0,0.0%,33,6.9%
69-C.Wichmann,LARM/STL,OL,625,594,#N/A,0,#N/A,31,#N/A
92-J.Harrison,PIT,LB,625,0,0.0%,587,56.1%,38,8.6%
57-D.Wilson,DAL,LB,624,0,0.0%,284,26.9%,340,77.1%
26-L.Miller,HOU,RB,623,623,55.5%,0,0.0%,0,0.0%
98-C.Peters,ARI,DL,623,0,0.0%,497,46.2%,126,26.4%
33-K.McCray,SEA,DB,622,0,0.0%,338,31.3%,284,64.7%
95-A.Jones,JAC,DL,621,0,0.0%,465,43.2%,156,32.0%
12-A.Wilson,KC,WR,620,466,45.5%,0,0.0%,154,34.3%
24-J.Joseph,HOU,DB,619,0,0.0%,619,61.3%,0,0.0%
53-N.Perry,GB,LB,619,0,0.0%,606,58.7%,13,2.9%
26-J.Watkins,PHI,DB,618,0,0.0%,388,38.0%,230,52.3%
94-C.Nassib,CLE,DL,618,0,0.0%,540,48.5%,78,17.5%
25-R.Johnson,TEN,DB,617,0,0.0%,550,50.5%,67,14.5%
91-R.Ayers,TB,DL,617,0,0.0%,575,54.1%,42,9.6%
99-S.Marks,JAC,DL,616,0,0.0%,537,49.9%,79,16.2%
93-T.Alualu,JAC,DL,616,11,1.0%,509,47.3%,96,19.7%
34-W.Parks,DEN,DB,615,0,0.0%,270,23.5%,345,73.4%
26-C.Geathers,IND,DB,614,0,0.0%,561,52.0%,53,11.3%
83-D.Allen,IND,TE,613,611,55.7%,0,0.0%,2,0.4%
72-R.Groy,BUF,OL,613,541,50.8%,1,0.1%,71,15.3%
42-T.Williams,SD,DB,612,0,0.0%,388,36.3%,224,47.9%
56-B.Cushing,HOU,LB,611,0,0.0%,611,60.5%,0,0.0%
68-J.Veldheer,ARI,OL,610,577,50.1%,0,0.0%,33,6.9%
87-B.Celek,PHI,TE,609,439,38.7%,0,0.0%,170,38.6%
91-K.Sheppard,NYG,LB,609,0,0.0%,453,40.8%,156,34.3%
80-A.Fasano,TEN,TE,608,534,50.2%,0,0.0%,74,16.0%
51-J.Simon,HOU,LB,608,0,0.0%,518,51.3%,90,20.1%
93-L.Guy,BAL,DL,608,0,0.0%,484,46.3%,124,26.9%
93-E.Westbrooks,LARM/STL,DL,606,0,#N/A,533,#N/A,73,#N/A
47-T.Burton,PHI,TE,605,331,29.2%,0,0.0%,274,62.3%
24-D.Freeman,ATL,RB,604,604,58.1%,0,0.0%,0,0.0%
57-C.James,OAK,LB,603,0,0.0%,375,35.7%,228,48.2%
44-N.Kwiatkoski,CHI,LB,602,0,0.0%,457,42.5%,145,33.9%
58-S.McClellin,NE,LB,601,1,0.1%,382,36.6%,218,48.7%
93-J.Sheard,NE,DL,601,0,0.0%,580,55.6%,21,4.7%
62-V.Ducasse,BAL,OL,600,554,48.9%,0,0.0%,46,10.0%
23-J.Ajayi,MIA,RB,599,582,61.4%,0,0.0%,17,3.7%
63-C.Linsley,GB,OL,599,599,55.1%,0,0.0%,0,0.0%
44-A.Morrison,IND,LB,598,0,0.0%,333,30.9%,265,56.7%
91-C.Wake,MIA,DL,597,0,0.0%,589,51.1%,8,1.7%
32-T.Mathieu,ARI,DB,597,0,0.0%,560,52.1%,37,7.7%
17-C.Keenum,LARM/STL,QB,596,596,#N/A,0,#N/A,0,#N/A
91-T.Hali,KC,LB,596,0,0.0%,596,53.3%,0,0.0%
57-N.Spence,TB,DL,595,0,0.0%,572,53.9%,23,5.2%
56-A.Chickillo,PIT,LB,593,0,0.0%,316,30.2%,277,62.4%
42-S.Paysinger,MIA,LB,592,0,0.0%,333,28.9%,259,55.7%
32-T.Green,IND,DB,591,0,0.0%,479,44.4%,112,24.0%
29-B.Powell,NYJ,RB,589,531,50.9%,0,0.0%,58,13.0%
89-R.Shepard,TB,WR,588,434,38.1%,0,0.0%,154,35.1%
48-Jo.Jenkins,NYJ,LB,588,0,0.0%,513,49.5%,75,16.9%
81-T.Kroft,CIN,TE,588,374,34.4%,0,0.0%,214,48.4%
38-J.Heath,DAL,DB,587,0,0.0%,243,23.0%,344,78.0%
85-A.Gates,SD,TE,586,585,54.9%,0,0.0%,1,0.2%
81-A.Hooper,ATL,TE,586,405,39.0%,0,0.0%,181,38.1%
99-A.Clayborn,ATL,DL,585,0,0.0%,583,52.5%,2,0.4%
98-J.Jones,MIA,DL,584,0,0.0%,516,44.8%,68,14.6%
49-J.Olawale,OAK,FB,582,263,23.5%,0,0.0%,319,67.4%
56-A.Klein,CAR,LB,582,0,0.0%,351,32.8%,231,48.1%
22-J.Smith,BAL,DB,582,0,0.0%,582,55.6%,0,0.0%
59-D.Campbell,ATL,LB,582,0,0.0%,547,49.2%,35,7.4%
92-Q.Dial,SF,DL,580,0,0.0%,477,41.4%,103,20.9%
31-J.Simmons,DEN,DB,580,0,0.0%,296,25.7%,284,60.4%
82-B.Myers,TB,TE,578,398,34.9%,0,0.0%,180,41.0%
11-J.Bellamy,CHI,WR,578,304,30.1%,0,0.0%,274,64.0%
39-D.Whitner,WAS,DB,577,0,0.0%,566,51.5%,11,2.5%
24-T.Yeldon,JAC,RB,576,576,51.8%,0,0.0%,0,0.0%
92-H.Ngata,DET,DL,576,0,0.0%,527,51.4%,49,11.8%
99-J.Bosa,SD,DL,575,0,0.0%,563,52.6%,12,2.6%
72-A.Lewis,BAL,OL,575,538,47.4%,0,0.0%,37,8.0%
43-D.Sproles,PHI,RB,574,511,45.1%,1,0.1%,62,14.1%
78-R.Clady,NYJ,OL,574,538,51.6%,0,0.0%,36,8.1%
38-K.Fuller,WAS,DB,573,0,0.0%,478,43.5%,95,21.4%
79-J.Hargrave,PIT,DL,573,0,0.0%,492,47.0%,81,18.2%
84-R.Griffin,HOU,TE,573,507,45.1%,0,0.0%,66,14.7%
25-C.Thompson,WAS,RB,572,489,46.0%,0,0.0%,83,18.7%
18-A.Holmes,OAK,WR,571,261,23.3%,0,0.0%,310,65.5%
53-R.Wilson,KC,LB,571,0,0.0%,524,46.8%,47,10.5%
56-D.Fowler,JAC,DL,571,0,0.0%,570,53.0%,1,0.2%
50-B.Martinez,GB,LB,571,0,0.0%,438,42.4%,133,30.0%
